e,r,t
48603,-355.4076241309125,1.3889689445495605
48604,-1953.633070125629,1.5152654647827148
48605,-726.4306696135909,1.3150286674499512
48606,-1553.5962356759019,1.3933274745941162
48607,-437.63812081204713,1.386767864227295
48608,-410.48474483044527,1.3026225566864014
48609,-303.2012666451068,1.3910813331604004
48610,-888.8352694663562,1.3721880912780762
48611,-993.8368863385176,1.5332410335540771
48612,-538.9179580570705,1.3892621994018555
48613,-664.9985041942293,1.4182562828063965
48614,-1028.2075493099305,1.414804220199585
48615,-310.2235377317527,1.276129961013794
48616,-950.081595735609,1.4750893115997314
48617,-612.9396080628977,1.4979496002197266
48618,-504.06853945218234,1.3792564868927002
48619,-463.2739879048425,1.4087622165679932
48620,-1387.9200546647405,1.5509068965911865
48621,-355.29700021951146,1.338792324066162
48622,-290.9288815762745,1.305480718612671
48623,-1102.5812234149473,1.554553747177124
48624,-741.0774762394082,1.3484060764312744
48625,-636.7039858949659,1.2691013813018799
48626,-1198.1906453358815,1.3556416034698486
48627,-1133.9573743986418,1.5385994911193848
48628,-978.3700146610068,1.30275559425354
48629,-571.0036011997605,1.3437883853912354
48630,-404.81380624011024,1.4287464618682861
48631,-1724.3024088950338,1.4576706886291504
48632,-640.2630215241151,1.5137789249420166
48633,-1092.6355204886313,1.5301909446716309
48634,-971.2027038658903,1.498844861984253
48635,-713.5813578695322,1.5119082927703857
48636,-780.895326193245,1.2855873107910156
48637,-1083.5246300989413,1.3190062046051025
48638,-254.83112859499823,1.4109036922454834
48639,-790.6889858701404,1.541886568069458
48640,-582.7248969119398,1.3893797397613525
48641,-406.1191615288351,1.5170073509216309
48642,-875.3953744852881,1.511199951171875
48643,-1244.3796284766938,1.466336965560913
48644,-686.8973260877685,1.4205741882324219
48645,-418.83665181328035,1.4648630619049072
48646,-448.64199621523807,1.4404585361480713
48647,-308.14538649570784,1.4362280368804932
48648,-608.6505013757087,1.5034925937652588
48649,-2338.8429844113875,1.5515756607055664
48650,-912.6101188045952,1.5413932800292969
48651,-601.2775626185306,1.3730182647705078
48652,-379.9326325097979,1.5010082721710205
48653,-745.0494349064128,1.5231702327728271
48654,-242.1206558610422,1.272660732269287
48655,-967.1770463979417,1.4347808361053467
48656,-642.6377399523849,1.3151476383209229
48657,-481.7207849368489,1.3323628902435303
48658,-1566.1050129552868,1.5589802265167236
48659,-1237.1997026029894,1.4992058277130127
48660,-706.2043225841496,1.4108588695526123
48661,-326.27627602984876,1.4307739734649658
48662,-605.054333264132,1.5224862098693848
48663,-473.49630004670155,1.3545877933502197
48664,-598.3706216647212,1.3576195240020752
48665,-191.04191171973812,1.3386847972869873
48666,-1779.054725946674,1.511026382446289
48667,-910.861661871749,1.4545865058898926
48668,-850.0669901760912,1.4039607048034668
48669,-709.7129611227124,1.3435513973236084
48670,-418.7307746281553,1.3420803546905518
48671,-499.32254208703347,1.3544771671295166
48672,-762.4179161178647,1.4676311016082764
48673,-591.2798234845991,1.3877999782562256
48674,-474.7391393868527,1.3838486671447754
48675,-890.3901175901448,1.4426147937774658
48676,-920.5503481611552,1.4022977352142334
48677,-200.8551468479934,1.2828316688537598
48678,-186.4467069679085,1.3730103969573975
48679,-905.1232503745757,1.5019073486328125
48680,-1122.9065858073366,1.4572980403900146
48681,-814.8377830639126,1.4285008907318115
48682,-477.45757393163535,1.4534637928009033
48683,-340.42662845614586,1.5011568069458008
48684,-1047.5209822978463,1.396529197692871
48685,-547.6431822476686,1.433279275894165
48686,-1258.4401239522108,1.5283904075622559
48687,-433.8160297491022,1.3107290267944336
48688,-1048.6786961843336,1.4395675659179688
48689,-801.6610909139715,1.51332688331604
48690,-691.035749494573,1.2299580574035645
48691,-538.5569197030645,1.5342509746551514
48692,-1305.9605918219152,1.4968805313110352
48693,-236.3469939914548,1.4680559635162354
48694,-387.51834756308494,1.1727135181427002
48695,-403.4847766945775,1.270777702331543
48696,-581.445049562695,1.3566229343414307
48697,-742.839734696748,1.39933180809021
48698,-1226.8127031827357,1.529491901397705
48699,-955.2508969051901,1.4575295448303223
48700,-360.174622658128,1.4788737297058105
48701,-1115.3144170374635,1.404632806777954
48702,-768.1155523630898,1.3428184986114502
48703,-613.4629177627238,1.3769314289093018
48704,-1353.1005444042887,1.5190033912658691
48705,-706.5119577799928,1.2795443534851074
48706,-634.7835607491799,1.2783377170562744
48707,-799.8272471221759,1.5373785495758057
48708,-729.9854153159189,1.558434009552002
48709,-973.2088914500038,1.4895155429840088
48710,-810.0016978745138,1.4258818626403809
48711,-1350.3884699450248,1.4868648052215576
48712,-1443.0975988748173,1.568730354309082
48713,-759.8176041982587,1.3979735374450684
48714,-948.6284811652972,1.380800485610962
48715,-394.3077161022073,1.5110902786254883
48716,-723.3199268259746,1.4225785732269287
48717,-693.6370874731768,1.538456916809082
48718,-867.6224153013995,1.3763182163238525
48719,-1325.236283202115,1.535895586013794
48720,-569.6934698722615,1.4697926044464111
48721,-1025.2302645180398,1.3650026321411133
48722,-730.8587518463682,1.5111510753631592
48723,-868.9906635557028,1.3247909545898438
48724,-985.6565503342944,1.4647777080535889
48725,-1667.8689527390147,1.4105958938598633
48726,-416.3802451290883,1.2328670024871826
48727,-722.918629912044,1.3782005310058594
48728,-745.0327968524853,1.4940245151519775
48729,-1122.528247161817,1.443397045135498
48730,-1026.408378666199,1.468674898147583
48731,-901.1617095542593,1.3346850872039795
48732,-849.6772249153,1.5156264305114746
48733,-672.5603982236134,1.3151214122772217
48734,-325.32072815203526,1.310243844985962
48735,-1108.94412825839,1.5927281379699707
48736,-557.7334009777265,1.541311502456665
48737,-826.9898558674855,1.420332908630371
48738,-899.826305374092,1.4939804077148438
48739,-422.80581602510165,1.4548330307006836
48740,-1328.6551397334727,1.527085304260254
48741,-852.0792767401141,1.293818473815918
48742,-187.0746344902842,1.3445346355438232
48743,-802.4339189274626,1.423191785812378
48744,-432.3267945495494,1.5232386589050293
48745,-439.43170496985147,1.4478721618652344
48746,-537.8344897241792,1.4259119033813477
48747,-1148.5221131775088,1.5462062358856201
48748,-572.7784053960034,1.4351699352264404
48749,-855.8723154608036,1.533263921737671
48750,-614.9994389721267,1.4263758659362793
48751,-466.3009415590457,1.4164836406707764
48752,-872.7661004364348,1.3203418254852295
48753,-164.88466092970395,1.4586575031280518
48754,-466.1017742484534,1.4905953407287598
48755,-476.92432507423587,1.4115705490112305
48756,-815.6795683020194,1.5091748237609863
48757,-1066.253303341957,1.3835110664367676
48758,-559.0653618398155,1.3631794452667236
48759,-831.2214756104266,1.504751443862915
48760,-992.3038765120091,1.4707705974578857
48761,-1089.3135002064132,1.3440320491790771
48762,-553.4411607297811,1.361877202987671
48763,-490.2582977772091,1.5149304866790771
48764,-539.6496222094659,1.3627293109893799
48765,-633.4586317151575,1.2949790954589844
48766,-700.2926330647954,1.3295059204101562
48767,-1528.4929174380154,1.4169037342071533
48768,-377.8535031754676,1.3732037544250488
48769,-332.6473097024116,1.3626923561096191
48770,-682.0115988312673,1.4145452976226807
48771,-1314.9234694497068,1.5570316314697266
48772,-558.8493748175744,1.4075195789337158
48773,-622.674091252047,1.430957317352295
48774,-557.266919857727,1.5425245761871338
48775,-969.5336020085381,1.4496238231658936
48776,-1254.8493121282531,1.4140121936798096
48777,-757.1502087465691,1.3467686176300049
48778,-1227.0083846795258,1.352715253829956
48779,-642.4866651097981,1.287656545639038
48780,-740.7445311962448,1.564335823059082
48781,-321.44530545053993,1.2750177383422852
48782,-265.7264840009203,1.2778639793395996
48783,-1087.365018758234,1.3088698387145996
48784,-506.40771797348987,1.3203036785125732
48785,-1170.836649952079,1.3430333137512207
48786,-788.6130217938846,1.5633034706115723
48787,-1249.6349944912815,1.404052972793579
48788,-1020.6283349002388,1.3235628604888916
48789,-688.9886518717469,1.5169224739074707
48790,-1210.3204839890311,1.4159774780273438
48791,-1458.9820880512268,1.43874192237854
48792,-484.11704985005633,1.2964682579040527
48793,-632.4949168152569,1.3258941173553467
48794,-429.7798708118702,1.5688600540161133
48795,-951.0140200389003,1.4872581958770752
48796,-1558.4851128597397,1.4867746829986572
48797,-755.5163421196722,1.413663625717163
48798,-662.7501225953046,1.5058932304382324
48799,-591.1772082002998,1.4732208251953125
48800,-945.1552195182512,1.5915675163269043
48801,-957.6118138223574,1.5767078399658203
48802,-941.7174106697496,1.4425771236419678
48803,-158.07322886724089,1.3736484050750732
48804,-662.6047362675164,1.4064924716949463
48805,-949.1393216284857,1.4115378856658936
48806,-1179.15341590402,1.4725606441497803
48807,-390.9895419453529,1.3023242950439453
48808,-713.0615038696156,1.5353779792785645
48809,-683.6857173149342,1.5880048274993896
48810,-450.04650354813487,1.5556421279907227
48811,-1345.4099875973184,1.5233731269836426
48812,-1254.6749115223417,1.4713006019592285
48813,-412.39857719647483,1.3032243251800537
48814,-774.1086595680243,1.351851224899292
48815,-1522.2756683207597,1.605757713317871
48816,-1102.8159946784795,1.4019837379455566
48817,-1411.179676985509,1.5630934238433838
48818,-1276.913035208273,1.5481336116790771
48819,-673.9996939617284,1.4230315685272217
48820,-443.3755569689321,1.342963695526123
48821,-369.52821540774556,1.4727766513824463
48822,-1210.5373112326133,1.497145652770996
48823,-348.7529216888966,1.354020357131958
48824,-1792.1446810599682,1.4746506214141846
48825,-551.3301434528308,1.3611960411071777
48826,-1200.8362627667416,1.3849167823791504
48827,-428.4996481471505,1.3849503993988037
48828,-645.7794577776862,1.428603172302246
48829,-905.2985847899711,1.464595079421997
48830,-778.3205007527073,1.4892621040344238
48831,-701.6371153031769,1.3864283561706543
48832,-1194.0973421608785,1.464648962020874
48833,-558.9366514822544,1.432492733001709
48834,-1402.907167082374,1.424351453781128
48835,-1058.902367883953,1.5593576431274414
48836,-201.0471300826816,1.4523992538452148
48837,-108.8983184644645,1.1308925151824951
48838,-1028.0290013590272,1.4358768463134766
48839,-864.4320657798062,1.5346932411193848
48840,-996.9019504247951,1.501204252243042
48841,-586.7265285337627,1.4434268474578857
48842,-1021.8646090615871,1.3931243419647217
48843,-379.72528577095346,1.3625648021697998
48844,-598.6451431580304,1.4669291973114014
48845,-1335.630391107935,1.515594482421875
48846,-236.40721318480473,1.3907043933868408
48847,-498.63075015843816,1.3863544464111328
48848,-2025.255391903367,1.530388593673706
48849,-508.7739914122867,1.3857948780059814
48850,-637.2936854874682,1.4287149906158447
48851,-1084.3583594280826,1.4495820999145508
48852,-1094.9908682654013,1.479236125946045
48853,-901.7053382403421,1.4159622192382812
48854,-1597.9617808502585,1.4891116619110107
48855,-468.71157083225165,1.4484565258026123
48856,-1110.5251047306863,1.602146863937378
48857,-284.95160158340457,1.4760844707489014
48858,-115.0683788158582,1.3151991367340088
48859,-878.6768238318457,1.3641421794891357
48860,-829.1129055425035,1.4285738468170166
48861,-839.2767358117984,1.4413795471191406
48862,-965.7147750189235,1.402282953262329
48863,-594.8906998491781,1.4853663444519043
48864,-578.3171034910414,1.3321855068206787
48865,-234.70009957291924,1.3540263175964355
48866,-551.4245198603167,1.413144826889038
48867,-647.8219987904811,1.3486478328704834
48868,-571.6448179198218,1.3498342037200928
48869,-1668.41554876246,1.4952678680419922
48870,-540.5891781853393,1.4509727954864502
48871,-883.9403105914785,1.507209300994873
48872,-968.6025830685095,1.5792803764343262
48873,-1249.023611616333,1.4428856372833252
48874,-858.5326672081065,1.461747407913208
48875,-967.4523519195066,1.4204964637756348
48876,-1179.9038500094384,1.4879767894744873
48877,-1600.2748645677286,1.6070683002471924
48878,-487.77291403071865,1.3547389507293701
48879,-288.7094072159691,1.2715988159179688
48880,-280.8412361167626,1.4042167663574219
48881,-568.4304812667939,1.4772419929504395
48882,-742.412690329188,1.4172241687774658
48883,-913.9351100404579,1.432863473892212
48884,-880.2697576468271,1.485149621963501
48885,-907.0451752140262,1.3228464126586914
48886,-761.6403610838559,1.4937267303466797
48887,-1665.8644804999306,1.491805076599121
48888,-1100.2577333139116,1.361809492111206
48889,-553.9715446927628,1.565286636352539
48890,-664.1358315466193,1.3411390781402588
48891,-888.5103920027123,1.538827657699585
48892,-671.3354620228125,1.4812941551208496
48893,-726.413422008808,1.3743829727172852
48894,-385.37311823715095,1.246694564819336
48895,-882.349190756981,1.4427177906036377
48896,-569.3395591148955,1.416884183883667
48897,-730.0849502168911,1.3870313167572021
48898,-514.8070143497198,1.3257114887237549
48899,-339.11708102747224,1.4699878692626953
48900,-1036.8629150865427,1.5161023139953613
48901,-670.2698210559759,1.4349236488342285
48902,-1430.1622559159289,1.5829083919525146
48903,-295.79059375202314,1.2968742847442627
48904,-523.3460134907424,1.429276704788208
48905,-453.5363660211437,1.2601656913757324
48906,-299.7170947414777,1.3163130283355713
48907,-1219.5349332928135,1.4864602088928223
48908,-440.56751800371836,1.2245800495147705
48909,-293.7415504674539,1.5487143993377686
48910,-543.7103591461603,1.3407087326049805
48911,-674.9445006497881,1.6006004810333252
48912,-362.5707722336474,1.3129615783691406
48913,-1210.734434082933,1.299600601196289
48914,-925.6034163872389,1.5781967639923096
48915,-814.6334667220017,1.5387754440307617
48916,-1120.4743541479147,1.4502930641174316
48917,-231.36740885796604,1.3320646286010742
48918,-799.5219525675012,1.4169116020202637
48919,-1256.3924939569501,1.504770040512085
48920,-370.05093293242044,1.306398630142212
48921,-472.7033179529607,1.4365322589874268
48922,-283.27696107601605,1.3222506046295166
48923,-851.4001804239042,1.4820683002471924
48924,-834.2121393297385,1.3603870868682861
48925,-369.70759114584627,1.4001703262329102
48926,-657.4741132040899,1.4169774055480957
48927,-341.45536614147284,1.4084768295288086
48928,-375.66351240315277,1.3826627731323242
48929,-437.08229487466645,1.3077147006988525
48930,-597.9879099501014,1.427121877670288
48931,-680.9697518417813,1.3986783027648926
48932,-442.6014176173844,1.339359998703003
48933,-409.2599943698716,1.3941068649291992
48934,-310.1005975025367,1.4320240020751953
48935,-784.227160532295,1.4534251689910889
48936,-987.4497356884457,1.5064692497253418
48937,-484.08670470721586,1.3354153633117676
48938,-431.2454919104012,1.3800718784332275
48939,-371.37634175422124,1.3775966167449951
48940,-326.7172951797977,1.42775297164917
48941,-805.3946094405678,1.503861665725708
48942,-554.9010321523185,1.3476066589355469
48943,-1327.149118739591,1.4753613471984863
48944,-661.3782071576046,1.5086464881896973
48945,-281.38306793791554,1.3574810028076172
48946,-223.63151490892486,1.2594709396362305
48947,-1289.6450662073944,1.424781084060669
48948,-319.51237269098675,1.2854368686676025
48949,-1302.2746496969899,1.4739210605621338
48950,-654.9064543469074,1.331209421157837
48951,-556.7482468011915,1.4218549728393555
48952,-253.74701346987695,1.3592541217803955
48953,-702.2221668786642,1.4602112770080566
48954,-614.0428582266114,1.593578815460205
48955,-606.9198393075305,1.3291637897491455
